,LENSID,FLAGTYPE,NIMG,ZLENS,VELDISP,ELLIP,PHIE,GAMMA,PHIG,ZSRC,XSRC,YSRC,MAGI_IN,MAGI,IMSEP,XIMG,YIMG,MAG,DELAY,KAPPA,FSTAR,DD,DDLUM,ABMAG_I,APMAG_I,KCORR,DS,DDS,SIGCRIT,DSLUM,L_I,REFF,REFF_T,weight,ABMAGI_IN,ABMAGI_IN3,ABMAGI_IN4,Min Distance,cosmodc2_index,size_bulge_true,mag_i_lsst,mag_true_i_lsst_no_host_extinction,stellar_mass_bulge,shear_1,ellipticity_2_disk_true,magnification,sersic_disk,ellipticity_true,ellipticity_2_true,size_minor_bulge_true,ellipticity_disk_true,size_minor_disk_true,size_true,ra_true,dec_true,redshift,bulge_to_total_ratio_i,size_minor_true,mag_true_i_lsst,stellar_mass,ellipticity_1_bulge_true,size_disk_true,mag_true_i,ellipticity_2_bulge_true,shear_2_treecorr,galaxy_id,sersic_bulge,mag_i,Mag_true_i_lsst_z0,ellipticity_1_true,stellar_mass_disk,ellipticity_bulge_true,ellipticity_1_disk_true,convergence,halo_mass,shear_2,shear_2_phosim,phi_disk,q_disk,phi_bulge,q_bulge,phi,q,size_true_kpc,size_true_log,size_true_kpc_log,bulge_to_total_ratio_i_log,stellar_mass_log,stellar_mass_bulge_log,stellar_mass_disk_log,halo_mass_log,EINSTEIN
44,8730702,0,2,0.6,174.9847,0.2321808,-64.772,0.05190619,-134.3704,2.18,-0.3744548,0.05921166,22.07,23.27635,1.028262,"[-0.8762, 0.1409, 0.0, 0.0]","[0.1417, -0.0094, 0.0, 0.0]","[2.7392, -0.3292, 0.0, 0.0]","[0.0, 39.631, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1378.92273,3530.04224,-22.1877213,21.1511784,0.600000024,1707.32,1013.53,0.0,17265.1,0.0,0.0,0.0,1,-23.515845466700004,-22.891811590719463,-23.707811590719466,0.0137390267624321,18067.0,0.51173973,20.959524319258925,20.85209,27711158000.0,-0.0020848530046619,-0.29091218,0.9857342629462214,1.0,0.24346443,-0.19067311,0.33375138,0.37145647,0.3847014,0.5787955,57.23992902999171,-28.931626076546465,0.5986790765684737,0.8183823,0.35214466,20.943924,35770884000.0,-0.13090068,0.83940285,20.943924,-0.16486804,0.0031432687856312,2625634252,4.0,20.959524319258925,-22.179995,-0.1513892,8059727400.0,0.21051474,-0.23097624,-0.0072171664107156,1730817205723.9438,0.0031432687856312,-0.0031432687856312,-1.120925538832223,0.4583036520120019,-1.120925552943448,0.6521897029489322,-1.1209255619620018,0.6084095087090102,3.820943858977029,-0.2374748540781655,0.5821706566584157,-0.0870437721300318,10.55352967293002,10.442654674555309,9.906320353135383,12.238251203786811,0.523497151197367
47,65718203,0,4,1.446,277.9713,0.4840605,-48.08993,0.03287599,-19.99786,3.05,-0.1860312,-0.1695945,22.71,21.36237,1.332997,"[-0.0439, -0.5961, -0.9636, 0.3013]","[-0.9153, -0.6783, 0.0496, 0.2812]","[4.6822, -4.8073, 3.4598, -0.5947]","[7.56, 12.347, 0.0, 128.339]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1742.70007,10426.4287,-24.0362587,22.5004177,1.44599998,1580.97,528.462,0.0,25931.9,0.0,0.0,0.0,1,-22.91317171092073,-23.0038529119024,-23.9178529119024,0.0528186272774242,244991.0,0.48995218,23.247201007574155,23.24451,626628000000.0,-0.0062817608295167,-0.18856806,0.9975251571721988,1.0,0.45508155,-0.20765433,0.18348385,0.41325334,0.20536771,0.48995218,57.84983530041092,-29.1382668209256,1.4452831014861514,1.0,0.18348384,23.24451,626628000000.0,0.40494308,0.49465406,23.24451,-0.20765433,0.0040260386042461,3380231673,4.0,23.247201007574155,-24.080412,0.40494308,0.078576475,0.45508155,0.36772326,-0.0012675228810861,5967962919661.972,0.0040260386042461,-0.0040260386042461,-0.2369170869132995,0.4151744539092257,-0.2369170767430655,0.3744934072576966,-0.2369170767430655,0.3744934072576966,4.150824382554508,-0.30984630563594,0.6181343591793074,0.0,11.797009796823708,11.797009796823708,-1.1047074578656049,12.775826116100635,0.7438451559741923
48,2724885,0,2,0.386,208.4491,0.5943185,-124.907,0.0351053,-103.3932,2.26,-0.1003837,0.5920776,20.91,22.14679,1.864,"[0.2551, 0.1548, 0.0, 0.0]","[1.6223, -0.239, 0.0, 0.0]","[1.6707, -0.3201, 0.0, 0.0]","[0.0, 70.925, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1084.2074,2082.7583,-22.4862576,19.4929352,0.386000007,1697.55,1236.59,0.0,18040.9,0.0,0.0,0.0,1,-24.985290989208128,-24.133768996123205,-24.937768996123204,0.1102978594228072,10328.0,0.7856081,19.54158441339476,19.353554,60253626000.0,0.0002998482906931,-0.33923,1.001001471920998,1.0,0.48422208,-0.31336188,0.27897817,0.5241948,0.37517518,0.8573241,55.99503869868739,-28.09949444808373,0.3925909327622849,0.8257859,0.29792637,19.542671,69087674000.0,-0.36280566,1.2018363,19.542671,-0.30797225,-0.0023410181471023,2625178434,4.0,19.54158441339476,-22.48528,-0.3691549,8834049000.0,0.47589377,-0.3996288,0.0004975736414863,1980685482185.9155,-0.0023410181471023,0.0023410181471023,-1.2188795976617688,0.3121682491636351,-1.2188795642717822,0.3551111052592131,-1.218879567438106,0.3475072547723348,4.478108705729287,-0.0668549677699388,0.6510946318346512,-0.083132536821541,10.83940057137879,10.779983187419637,9.946159803839125,12.296815518347463,0.9115818963336753
53,50650679,0,4,1.272,277.9713,0.5101913,42.46428,0.06534059,-145.8851,1.89,-0.1067335,-0.06485402,23.63,22.93902,1.178077,"[-0.5775, 0.3324, -0.1124, 0.2986]","[-0.4378, -0.1762, 0.3952, 0.3498]","[1.8897, -1.3423, -2.0891, 3.9711]","[0.0, 84.196, 76.622, 71.24]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1723.77197,8898.08203,-23.9057598,22.1127224,1.27199996,1735.9,380.737,0.0,14498.4,0.0,0.0,0.0,1,-20.904600427205366,-21.00447808375968,-21.88347808375968,0.1479349981433736,233960.0,1.316431,23.201699721850108,22.768185,214898150000.0,-0.0411768675587893,0.45920774,1.0025439163416143,1.0,0.390094,0.38725314,0.57864004,0.46257648,0.6829695,1.3221527,57.604729637324034,-29.164256918269217,1.3258094234604871,0.9696072,0.5800966,23.204458,215639460000.0,-0.04690002,1.858674,23.204458,0.3864858,-0.0080961941893007,3379442638,4.0,23.201699721850108,-23.838188,-0.046993136,741316900.0,0.38932103,-0.055724822,0.0003882646097852,12418103913284.508,-0.0080961941893007,0.0080961941893007,0.8457778977752235,0.3674498536146807,0.8457778971633854,0.439552067409632,0.8457778963416596,0.4387515968817105,11.11287553870525,0.1212816162219833,1.0458264503905683,-0.0134041682307387,11.33372823560645,11.332232676783908,8.870003900962269,13.094055289652117,0.4880819920527693
54,12265074,0,2,0.686,287.7398,0.09541145,76.94339,0.06247884,-75.78483,1.47,-0.2875188,0.1253554,20.19,19.69494,2.010324,"[0.6685, -0.9894, 0.0, 0.0]","[-0.1913, 0.9457, 0.0, 0.0]","[-1.5777, 4.2344, 0.0, 0.0]","[103.993, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1461.90955,4155.61816,-23.5568581,20.2223206,0.68599999,1744.08,746.198,0.0,10640.5,0.0,0.0,0.0,1,-24.258810190273987,-23.85793898869941,-24.681938988699407,0.0293440863238433,23747.0,1.1638504,20.070880790726505,20.0495,178708200000.0,-0.0036584819363822,-0.116878346,0.9804997525421996,1.0,0.07222274,-0.06801596,1.0070612,0.12410725,1.225519,1.1638504,57.00030501123929,-28.5138553139995,0.6707332705825031,1.0,1.0070614,20.0495,178708200000.0,-0.024288937,1.5728122,20.0495,-0.06801596,-0.0007307609238805,2625885399,4.0,20.070880790726505,-23.56636,-0.024288937,0.0013026638,0.07222274,-0.041738007,-0.0099019696192195,3235222484732.3945,-0.0007307609238805,0.0007307609238805,-0.956893973059273,0.7791896668751924,-0.9568939824344624,0.8652840841573748,-0.9568939824344624,0.8652840841573748,8.091705842966723,0.0658971601850657,0.9080400865186394,0.0,11.252144480502553,11.252144480502553,-2.8851676553885497,12.509904152259471,1.0201876018956317
55,16390358,0,2,0.772,242.661,0.1442349,0.227859,0.061347,-57.41763,1.91,0.2864611,-0.2515646,23.47,23.07161,1.699724,"[0.9413, -0.3117, 0.0, 0.0]","[-0.8263, 0.3222, 0.0, 0.0]","[2.5235, -1.4433, 0.0, 0.0]","[0.0, 103.738, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1529.5177,4802.66162,-23.1744003,21.0050087,0.772000015,1734.34,802.959,0.0,14686.6,0.0,0.0,0.0,1,-21.59260631856513,-21.18874009733275,-22.05974009733275,0.0264324179354685,3212.0,0.6493374,20.792792504735363,20.740747,140996950000.0,0.0026979665459512,0.14271237,0.986311926671654,1.0,0.1184713,0.057715476,0.5126682,0.29294258,0.47046813,0.65036786,57.6887986162629,-28.07058373604694,0.7717096704195174,0.9930827,0.51259065,20.777828,141238060000.0,-0.1027141,0.8603096,20.777828,0.057298295,-0.0035331492630432,2001144867,4.0,20.792792504735363,-23.168499,-0.10346194,241109250.0,0.11761497,-0.25582913,-0.0069249222670446,6717588425194.366,-0.0035331492630432,0.0035331492630432,1.3163741248783578,0.546859084719392,1.316374120279293,0.7895250648521424,1.3163741054228502,0.7881549557206278,4.78465680949756,-0.1868409289292676,0.6798507924604804,-0.0030145836716538,11.149951743604449,11.149209718240511,8.382213872123192,12.827213391863111,0.7851480988445395
57,6859988,0,2,0.546,195.8845,0.2234625,62.66535,0.05439871,161.1239,2.37,-0.06640996,0.09059279,23.53,22.13098,1.418058,"[0.4114, -0.413, 0.0, 0.0]","[-0.44, 0.7138, 0.0, 0.0]","[-3.6275, 10.6942, 0.0, 0.0]","[14.018, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1317.64575,3149.32617,-22.4431801,20.5939083,0.546000004,1683.11,1078.63,0.0,19114.9,0.0,0.0,0.0,1,-22.33086014770153,-21.62132277561236,-22.42132277561236,0.0304526246817775,17673.0,0.7813199,20.63210412870966,20.57312,89399750000.0,0.0059203521310241,-0.2825429,0.9959718485165112,1.0,0.20739783,-0.18159428,0.517673,0.3226907,0.69303733,0.8025391,56.90884814808329,-28.15958303829089,0.5709140366418268,0.95521915,0.52683073,20.627722,90676175000.0,0.09804416,1.3534054,20.627722,-0.1777108,0.0145374261866335,2625546047,4.0,20.63210412870966,-22.45015,0.100186706,1276426000.0,0.20296252,0.15588069,-0.0021431187422789,240194793645070.44,0.0145374261866335,-0.0145374261866335,-0.5333220310980878,0.5120693135360481,-0.5333220374344433,0.6625621843937658,-0.5333220252091815,0.6564548614394028,5.176708440459242,-0.095533799420813,0.7140537055912021,-0.019896979497828,10.957493191963636,10.951336304324192,9.105995641918785,14.38056358959594,0.7081946268625575
61,9204144,0,2,0.612,238.2319,0.2511473,37.75023,0.08674918,-128.0919,2.9,0.5246224,0.06014218,21.53,21.6293,2.157331,"[-0.5226, 1.5436, 0.0, 0.0]","[0.0824, 0.7028, 0.0, 0.0]","[-0.9126, 2.1373, 0.0, 0.0]","[116.552, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1391.53992,3615.97778,-23.0060787,20.3970509,0.611999989,1604.51,1029.34,0.0,24404.6,0.0,0.0,0.0,1,-24.795358480055828,-24.072527710272706,-24.986527710272707,0.0228337858144938,18527.0,0.54006565,20.362318138622072,20.351372,116387160000.0,0.0046770731055598,-0.18516435,0.989968670252462,1.0,0.25482345,-0.115401156,0.32071784,0.4088713,0.2935693,0.54006565,56.2691899921135,-29.615449740811485,0.6090857771345202,1.0,0.3207178,20.351372,116387160000.0,-0.22719498,0.6996807,20.351372,-0.115401156,-3.632341802809399e-05,2625638587,4.0,20.362318138622072,-22.983732,-0.22719498,0.18000783,0.25482345,-0.36454067,-0.0050646015621003,1582457916574.648,-3.632341802809399e-05,3.632341802809399e-05,-1.3358070971053653,0.4195760860825201,-1.335807078235743,0.5938497287464215,-1.335807078235743,0.5938497287464215,3.594578184265555,-0.2675534444367503,0.5556479342198667,0.0,11.065905070960508,11.065905070960508,-0.744708603497616,12.199332169341886,1.0485973074270294
63,14002518,0,2,0.724,213.3045,0.2501164,-98.20956,0.02242169,-141.9639,1.56,0.2558326,0.07361611,22.07,22.29598,1.105859,"[-0.28, 0.7329, 0.0, 0.0]","[-0.0398, 0.404, 0.0, 0.0]","[-0.8121, 3.1184, 0.0, 0.0]","[50.19, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1493.50708,4438.96582,-22.8001595,21.1602516,0.723999977,1747.15,741.369,0.0,11450.1,0.0,0.0,0.0,1,-22.50004642112125,-22.11774644148144,-22.98174644148144,0.0276661119894458,24977.0,1.0432333,20.41466378606216,19.739042,70053110000.0,0.0021785208340892,-0.3632701,0.9869295622915424,1.0,0.24362451,-0.24349058,0.63814485,0.36346993,0.6671681,1.0517284,56.09622282658824,-29.483988129012506,0.7010715888777608,0.984477,0.6396638,20.40038,72116490000.0,-0.007987689,1.4290975,20.40038,-0.240794,0.0032337653341924,2626008534,4.0,20.41466378606216,-22.814215,-0.008077142,2063374500.0,0.24092644,-0.012050504,-0.0066075400666059,1931232385802.817,0.0032337653341924,-0.0032337653341924,-0.801978232588057,0.4668457116631244,-0.8019782298566437,0.6116990675271741,-0.801978232440129,0.608202460590909,7.450461388967055,0.0219036014048526,0.8721831683828959,-0.0067944256810331,10.85803458090772,10.845427420504835,9.314578059055458,12.285834535715953,0.5560281163200471
66,29767290,0,4,0.996,223.3572,0.5530586,-100.9869,0.04806673,-75.1776,2.13,-0.02338825,0.04193266,21.37,21.09092,1.316073,"[-0.137, 0.4326, -0.4981, 0.0121]","[-0.6034, -0.104, 0.0243, 0.7042]","[2.6544, -0.9684, -1.2931, 2.2058]","[12.078, 31.835, 25.385, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1650.26575,6574.68506,-23.1249599,21.9604149,0.995999992,1713.06,660.684,0.0,16782.7,0.0,0.0,0.0,1,-23.758309164948667,-23.538878735015608,-24.36187873501561,0.0672055943937483,50950.0,0.745887,21.58953372400992,21.444513,141015610000.0,0.0049636425434933,-0.4966199,0.9809675007382354,1.0,0.4902199,-0.48334327,0.25520903,0.5036854,0.35418972,0.7477958,56.94341110058652,-29.114854380492105,0.9794312118211091,0.98318386,0.25580886,21.56867,141092880000.0,0.08180866,1.0730894,21.56867,-0.48326528,-0.0023719027318757,2627192118,4.0,21.58953372400992,-23.107832,0.08182186,77270120.0,0.49014077,0.08406937,-0.0096692661349371,7735353274771.831,-0.0023719027318757,0.0023719027318757,-0.7015514942918223,0.3300654495443746,-0.7015514924369284,0.3421550648576074,-0.701551494841858,0.3420838247911266,5.935653461395301,-0.1262169783927464,0.7734685377903467,-0.007365259465044,11.149505098412533,11.149267190397383,7.888011586702093,12.888480152783991,0.5541324920836064
67,6540245,0,2,0.536,231.7395,0.3237424,-75.81806,0.05116272,-175.6099,2.14,-0.1882892,0.2444542,24.27,23.08249,1.979975,"[0.5667, -0.7347, 0.0, 0.0]","[-0.4161, 1.0761, 0.0, 0.0]","[-3.2963, 2.9854, 0.0, 0.0]","[54.57, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1305.41956,3079.87134,-22.8766003,20.1020622,0.536000013,1711.93,1073.36,0.0,16878.9,0.0,0.0,0.0,1,-21.33072068793384,-20.64955864084232,-21.47155864084232,0.0280280454248395,61068.0,0.5342123,19.94150159881845,19.90275,99162280000.0,0.003500941803133,0.41073138,0.9883336267143574,1.0,0.29972515,0.19315691,0.29652604,0.6373395,0.15176928,0.5400551,57.51779239634848,-29.621507766394075,0.5356756078232461,0.9645123,0.2909746,19.92876,103496610000.0,-0.21877718,0.68520784,19.92876,0.18438554,0.0016780620868132,3375430690,4.0,19.94150159881845,-22.862156,-0.22918458,4334327000.0,0.28611445,-0.48734108,-0.0058922191882,9783897869701.408,0.0016780620868132,-0.0016780620868132,1.220646529375205,0.2214937962917714,1.2206465426844206,0.555071549731296,1.2206465337967278,0.5387868773723217,3.372455481252424,-0.2675619283155836,0.5279462253938971,-0.0156922296187837,11.014926124842162,10.996346503775849,9.636921673236309,12.99051191062097,0.9697326610822105
68,27649874,0,2,0.964,304.0885,0.7247203,-55.00804,0.0469614,-126.3434,2.03,0.2596471,-0.5268881,20.69,20.1977,2.349248,"[0.8608, 0.2384, 0.0, 0.0]","[-1.6332, 0.6321, 0.0, 0.0]","[1.5737, -1.9621, 0.0, 0.0]","[0.0, 351.061, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1637.08691,6314.729,-23.9103203,21.0554543,0.963999987,1723.68,662.541,0.0,15824.9,0.0,0.0,0.0,1,-24.342704884619028,-24.10890158599115,-24.945901585991148,0.1824917073241765,52566.0,0.8504205,21.390500032937737,21.388391,326599840000.0,0.0142568972362462,0.44740778,0.9980598490919468,1.0,0.62513524,0.41348657,0.19616377,0.6764195,0.20377252,0.8504205,56.61956376067396,-28.48853415383391,0.969602114743487,1.0,0.19616379,21.388391,326599840000.0,0.46885282,1.0557132,21.388391,0.41348657,0.0113997238318191,2627206220,4.0,21.390500032937737,-23.757498,0.46885282,0.10384862,0.62513524,0.5073161,-0.0011379201853911,30618176993712.68,0.0113997238318191,-0.0113997238318191,0.3613654798272742,0.1930188081663293,0.3613654736216259,0.2306667834965474,0.3613654736216259,0.2306667834965474,6.732185311231118,-0.0703662793766092,0.828156061929076,0.0,11.514015967641512,11.514015967641512,-0.983599270244598,13.485979329238136,1.0236431788022515
69,393355,0,2,0.194,169.0441,0.2470969,-171.3275,0.04204292,96.71945,2.96,-0.3519335,-0.3010316,21.95,22.44409,1.45146,"[-0.9189, 0.1839, 0.0, 0.0]","[-0.745, 0.1987, 0.0, 0.0]","[2.3703, -0.6344, 0.0, 0.0]","[0.0, 16.695, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",664.471741,947.294861,-21.7926197,18.2838058,0.194000006,1595.1,1394.75,0.0,25013.7,0.0,0.0,0.0,1,-24.84688967830875,-23.69777070190186,-24.60977070190186,0.0186777935769066,56750.0,1.2056566,18.11553069425129,18.048351,42830840000.0,0.0006477441480024,0.19693808,1.0089812359610668,1.0,0.2512047,0.15965322,0.7239198,0.30987018,1.1831343,1.2323276,56.09787329052296,-29.884885549159605,0.1833664110681521,0.9742984,0.7374981,18.125238,43906355000.0,0.19275187,2.2455955,18.125238,0.15867107,-0.0003305893325251,3312527546,4.0,18.11553069425129,-21.777824,0.19394498,1075518100.0,0.24965934,0.23923822,0.0044603285158293,2277404060484.508,-0.0003305893325251,0.0003305893325251,0.3443605174664803,0.5268688597448801,0.3443605249513304,0.6004361488053054,0.3443605186434331,0.5984594569508579,3.710946258981113,0.0907261753280277,0.5694846650475296,-0.0113080106511907,10.64252738451743,10.63175659187935,9.031617723569578,12.357440090637445,0.7196162767348279
71,3213549,0,2,0.41,253.5129,0.2804664,-135.9166,0.09627095,17.47412,1.28,0.7079234,0.2214682,20.39,20.54195,2.534193,"[-0.4415, 1.9543, 0.0, 0.0]","[-0.0577, 0.7683, 0.0, 0.0]","[-0.8694, 1.772, 0.0, 0.0]","[137.869, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1124.88696,2236.3877,-23.0176601,19.1400757,0.409999996,1725.05,1029.39,0.0,8967.5,0.0,0.0,0.0,1,-23.963356930740023,-23.329938367989456,-24.05893836798945,0.0352713239453477,12488.0,0.5985436,19.30927321284944,19.30815,181565980000.0,-0.0045820067065628,0.41942036,0.9989654083563062,1.0,0.28522795,0.2852273,0.33287653,0.41942134,0.30184242,0.5985436,56.9877811050073,-28.878630278547192,0.4428780939904544,1.0,0.33287653,19.30815,181565980000.0,0.0006140758,0.7379561,19.30815,0.2852273,-0.0025889922715344,2625294358,4.0,19.30927321284944,-23.00581,0.0006140758,0.48503554,0.28522795,0.0009029848,-0.0005315391323539,50424814716033.805,-0.0025889922715344,0.0025889922715344,0.7843216975281551,0.4090248997004185,0.7843216976257126,0.5561441710265278,0.7843216976257126,0.5561441710265278,3.363486131770114,-0.2229042085829843,0.5267896413519174,0.0,11.259034478092804,11.259034478092804,-0.3142264381804267,13.70264431109002,1.1045131018142504
72,32663340,0,2,1.038,228.0342,0.3672131,-111.7521,0.05743803,148.0521,2.41,0.3683391,0.08768761,21.99,22.80285,1.192001,"[0.9237, -0.2202, 0.0, 0.0]","[0.3224, -0.0128, 0.0, 0.0]","[2.7706, -0.473, 0.0, 0.0]","[0.0, 105.322, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1665.89355,6919.19629,-23.2108192,22.0274601,1.03799999,1677.6,681.974,0.0,19507.3,0.0,0.0,0.0,1,-23.422985824874523,-23.1990428411339,-23.9980428411339,0.0565184137567175,102798.0,0.59024453,21.57806738730117,21.646006,140848480000.0,0.0039240196376794,-0.4840331,1.0645726323077254,1.0,0.31666893,-0.31659186,0.3063279,0.48415095,0.27818415,0.59024453,56.01788041648976,-28.035042199090256,1.0212595537470874,1.0,0.3063279,21.646006,140848480000.0,0.006985563,0.80036443,21.646006,-0.31659186,0.0089846459879098,2627513388,4.0,21.57806738730117,-23.191862,0.006985563,8.912096e-05,0.31666893,0.010680135,0.0307527653386934,1728214411177.4648,0.0089846459879098,-0.0089846459879098,-0.7743675104673634,0.3475718551382021,-0.7743675107627209,0.5189847439879384,-0.7743675107627209,0.5189847439879384,4.734938357926125,-0.2289680289876067,0.6753143294878043,0.0,11.148752164554493,11.148752164554493,-4.050020143978503,12.23759762229488,0.6087960984478776
73,7180256,0,2,0.556,194.0886,0.4050379,-125.6792,0.046235,-79.66021,1.2,0.03686218,-0.392913,21.21,22.64535,1.03804,"[-0.0402, -0.0311, 0.0, 0.0]","[-0.9408, 0.0972, 0.0, 0.0]","[1.7892, -0.2666, 0.0, 0.0]","[0.0, 52.572, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1329.56787,3219.0647,-22.4265213,20.6681271,0.555999994,1710.57,770.201,0.0,8279.16,0.0,0.0,0.0,1,-22.82393138444688,-22.35590302741912,-23.05590302741912,0.0409559054687949,17438.0,0.5524757,20.519284793524,20.43087,43372800000.0,0.0024413165817981,0.27286035,0.9897030853149876,1.0,0.38847125,0.19534858,0.24724248,0.5426116,0.25317502,0.56518584,56.890732233260245,-28.64881094357885,0.5575342979033633,0.93617326,0.24892658,20.508047,43663225000.0,-0.32990733,0.85387105,20.508047,0.19193147,-0.0037088116808687,2625543341,4.0,20.519284793524,-22.389097,-0.33578095,290427800.0,0.38167596,-0.46901447,-0.0051983682595575,710550265509.8591,-0.0037088116808687,0.0037088116808687,1.307341276747049,0.2965026359935697,1.307341259492237,0.4475174088265465,1.3073412692190944,0.4404331355549713,3.602594635689221,-0.2478087273735468,0.5566153980128264,-0.0286437678232921,10.640115809888425,10.637217459623912,8.463038185060912,11.851594806065595,0.4884901034860747
75,30851309,0,2,1.012,225.9436,0.3087804,-18.34916,0.07260902,-164.8256,3.07,0.2760741,0.3843869,19.81,21.05393,1.412478,"[0.9828, -0.1015, 0.0, 0.0]","[0.7249, -0.1803, 0.0, 0.0]","[2.405, -0.318, 0.0, 0.0]","[0.0, 129.939, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1656.45862,6705.5835,-23.1671619,21.9770203,1.01199996,1577.81,758.942,0.0,26136.3,0.0,0.0,0.0,1,-26.26422057226744,-25.918227520735908,-26.834227520735908,0.0275329471936101,102798.0,0.59024453,21.57806738730117,21.646006,140848480000.0,0.0039240196376794,-0.4840331,1.0645726323077254,1.0,0.31666893,-0.31659186,0.3063279,0.48415095,0.27818415,0.59024453,56.01788041648976,-28.035042199090256,1.0212595537470874,1.0,0.3063279,21.646006,140848480000.0,0.006985563,0.80036443,21.646006,-0.31659186,0.0089846459879098,2627513388,4.0,21.57806738730117,-23.191862,0.006985563,8.912096e-05,0.31666893,0.010680135,0.0307527653386934,1728214411177.4648,0.0089846459879098,-0.0089846459879098,-0.7743675104673634,0.3475718551382021,-0.7743675107627209,0.5189847439879384,-0.7743675107627209,0.5189847439879384,4.734938357926125,-0.2289680289876067,0.6753143294878043,0.0,11.148752164554493,11.148752164554493,-4.050020143978503,12.23759762229488,0.7072068511081439
