,LENSID,FLAGTYPE,NIMG,ZLENS,VELDISP,ELLIP,PHIE,GAMMA,PHIG,ZSRC,XSRC,YSRC,MAGI_IN,MAGI,IMSEP,XIMG,YIMG,MAG,DELAY,KAPPA,FSTAR,DD,DDLUM,ABMAG_I,APMAG_I,KCORR,DS,DDS,SIGCRIT,DSLUM,L_I,REFF,REFF_T,weight,ABMAGI_IN,ABMAGI_IN3,ABMAGI_IN4,Min Distance,cosmodc2_index,sersic_bulge,size_minor_bulge_true,dec_true,size_disk_true,size_minor_disk_true,size_true,size_bulge_true,mag_i,ra_true,mag_true_i,sersic_disk,magnification,size_minor_true,galaxy_id,seed,sf_z,tau_y,tau_g,sf_u,tau_u,sf_y,tau_z,sf_r,tau_i,M_i,sf_g,tau_r,sf_i,flux_y,flux_u_noMW,dec,flux_z_noMW,flux_i,flux_g_noMW,is_pointsource,is_variable,flux_g,flux_i_noMW,flux_z,flux_r_noMW,ra,flux_u,flux_y_noMW,redshift,flux_r,ellipticity_1_disk_true,ellipticity_2_bulge_true,ellipticity_2_true,ellipticity_2_disk_true,ellipticity_1_true,ellipticity_2_true_dc2,ellipticity_1_bulge_true,ellipticity_disk_true,ellipticity_true,ellipticity_1_bulge_true_dc2,ellipticity_bulge_true,ellipticity_1_true_dc2,ellipticity_1_disk_true_dc2,ellipticity_2_bulge_true_dc2,ellipticity_2_disk_true_dc2,Mag_true_i_lsst_z0,bulge_to_total_ratio_i,stellar_mass_bulge,halo_mass,stellar_mass,stellar_mass_disk,shear_2,shear_1,convergence,phi_disk,q_disk,phi_bulge,q_bulge,phi,q,size_true_kpc,size_true_log,size_true_kpc_log,bulge_to_total_ratio_i_log,stellar_mass_log,stellar_mass_bulge_log,stellar_mass_disk_log,halo_mass_log,EINSTEIN
2284,2023892,0,2,0.346,257.6321,0.4700524,-171.7464,0.02928897,-30.97051,2.79,0.9044394,-0.2577278,23.09,23.1632,3.203332,"[2.5748, -0.5278, 0.0, 0.0]","[-0.4308, 0.3662, 0.0, 0.0]","[1.7673, -0.9348, 0.0, 0.0]","[0.0, 149.402, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1011.27069,1832.13513,-23.01194,18.6488495,0.345999986,1621.63,1262.49,0.0,23293.3,0.0,0.0,0.0,1,-23.40015511452347,-22.42685608806338,-23.33085608806338,0.0461757014863738,7225.0,4.0,0.17404062,-27.833518924696094,0.3281703,0.18484646,0.234978,0.234978,24.684820321082498,52.654781419810575,24.675629,1.0,0.9915699034616818,0.1740406,1893665570,2395500,0.2358,271.5,239.4,0.3577,228.2,0.2235,266.2,0.2775,259.5,-23.330844371890656,0.3142,250.6,0.2526,3135.3313,663.40686,-27.847716232222503,2720.1743,2637.0771,1977.742,1,1,1918.4625,2683.223,2684.4192,2495.8367,52.676511034371046,637.62256,3170.0078,2.8361757,2439.8206,-0.2352929,-0.08032422,-0.08032422,-0.15062346,-0.1254766,-0.1028572096199782,-0.1254766,0.2793746,0.14898442,0.1077810328080155,0.14898442,0.1077810328080155,0.2021102838241452,-0.1028572096199782,-0.1928771629669092,-22.428064,1.0,41750168000.0,1054108069138.0282,41750168000.0,5.5347533,0.0226847067588632,0.0236040828267665,-0.0047753559397591,-1.2860854579893315,0.5632637826240569,-1.286085469725758,0.7406676407583005,-1.286085469725758,0.7406676407583005,1.8628963208089724,-0.6289727969872454,0.2701886849802352,0.0,10.620658227396296,10.620658227396296,0.7430982678820532,12.022885137844607,1.4882250538278212
2288,13261162,0,2,0.708,232.2737,0.1317308,-101.4145,0.04047066,-179.948,2.06,0.4203344,-0.04537375,20.83,20.96768,1.679349,"[1.2779, -0.3959, 0.0, 0.0]","[-0.0844, 0.052, 0.0, 0.0]","[2.9829, -0.8809, 0.0, 0.0]","[0.0, 94.412, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1480.55872,4319.18018,-23.0116405,20.8733654,0.708000004,1720.62,894.22,0.0,16111.2,0.0,0.0,0.0,1,-24.49763944048263,-24.00248766138065,-24.83648766138065,0.1374606265394069,7732.0,4.0,0.21669295,-27.616052384726004,0.28521612,0.22692926,0.24598174,0.24598174,23.50365616890205,53.54365773101454,23.495472,1.0,0.9924903988462496,0.21669292,2575074518,4228602,0.1679,229.1,203.5,0.2528,194.6,0.1593,224.9,0.197,219.6,-24.945304265603152,0.2226,212.5,0.1796,25780.102,15719.762,-27.62991744405342,26567.688,22721.135,18013.854,1,1,17512.83,23081.883,26246.023,19684.941,53.5506141917535,15155.325,26040.314,1.9760097,19280.521,-0.08677609,0.04095867,0.04095867,0.07363725,-0.04826679,-0.0392028625672565,-0.04826679,0.1138092,0.0633032,-0.049703430459547,0.0633032,-0.049703430459547,-0.0893589479178784,-0.0392028625672565,-0.0704805789457605,-23.011642,1.0,114834840000.0,3370558201509.8594,114834840000.0,29.358557,0.0056092632399926,0.0009735958052418,-0.0037922263535192,1.218959110281694,0.7956396813863726,1.2189591413544958,0.8809310383475202,1.2189591413544958,0.8809310383475202,2.077774953241556,-0.6090971307485509,0.3175985067157857,0.0,11.060073669631908,11.060073669631908,1.4677347057965449,12.527701830770564,0.8075175620215909
2289,14500329,0,4,0.734,245.4709,0.4910066,99.29877,0.0249983,-146.4116,1.28,0.2006505,0.02002143,21.27,19.46803,1.070476,"[0.6425, -0.3278, 0.7317, 0.5477]","[-0.3649, -0.0416, 0.1113, 0.5147]","[5.2576, -0.6424, -7.0074, 5.3328]","[0.0, 46.88, 1.583, 0.261]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1501.38062,4514.28516,-23.1760998,20.8308449,0.734000027,1725.05,583.206,0.0,8967.5,0.0,0.0,0.0,1,-22.759356899740023,-22.449938367989457,-23.178938367989456,0.0437152447084745,3485.0,4.0,0.565425,-28.59461706839741,1.1171044,0.373428,0.7435919,0.7435919,21.627155686556524,52.70770207468124,21.648382,1.0,1.0197426885021903,0.565425,2566506390,3630803,0.3116,137.9,123.4,0.471,118.3,0.2955,135.5,0.3661,132.5,-23.14057135175048,0.4141,128.5,0.3336,8892.691,6460.7725,-28.61500105361164,8783.299,8825.544,6875.1914,1,1,6663.275,8981.106,8666.06,8724.64,52.71729039217785,6203.337,8991.886,1.3009522,8527.575,-0.12394782,-0.13184059,-0.13184059,-0.48329234,-0.033812564,-0.1275299806993743,-0.033812564,0.4989334,0.13610741,-0.0475534691704535,0.13610741,-0.0475534691704535,-0.1743183079670993,-0.1275299806993743,-0.4674908232437534,-23.203745,1.0,85361435000.0,1306570186636.62,85361435000.0,0.05817619,0.0023711999715163,0.009766420584951,0.0096765454620406,-0.9109254323026276,0.3342820876236629,-0.9109254283189312,0.7603969124065205,-0.9109254283189312,0.7603969124065205,6.236011258751106,-0.1286653496753718,0.7949068906106246,0.0,10.931261707345923,10.931261707345923,-1.2352547244117056,12.116132744220453,0.5866955760585624
2290,13269941,0,2,0.708,253.5129,0.2513081,-14.21624,0.07208214,90.05751,2.85,0.2994658,-0.4515705,21.65,21.41785,2.305457,"[0.9289, -0.2596, 0.0, 0.0]","[-1.4386, 0.5369, 0.0, 0.0]","[2.6372, -1.2384, 0.0, 0.0]","[0.0, 146.131, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1480.55872,4319.18018,-23.2411594,20.6438465,0.708000004,1612.33,955.505,0.0,23898.8,0.0,0.0,0.0,1,-24.53388047010009,-23.914054562214467,-24.82505456221447,0.0312284510726752,10607.0,4.0,0.38995674,-28.060945541538857,0.72265387,0.6839867,0.39913243,0.39913243,24.879170738607804,52.99412791596622,24.904799,1.0,1.0238848279866857,0.38995674,2581130518,7238385,0.2008,120.2,105.5,0.3037,100.4,0.1904,117.8,0.236,114.7,-24.8498922174057,0.267,110.7,0.215,12847.956,2739.844,-28.08010689455787,11137.6045,10806.518,8095.9116,1,1,7889.5835,10966.689,11013.344,10208.092,53.00974173592424,2649.2615,12968.3545,2.831071,10013.443,0.027216401,0.0016336079,0.0016336079,0.0038618394,0.011512889,-0.0089372117260529,0.011512889,0.027489021,0.011628211,0.0074391886004407,0.011628211,0.0074391886004407,0.0175861981518476,-0.0089372117260529,-0.0211275160210445,-22.195826,1.0,48401820000.0,1926026796709.8591,48401820000.0,6.5565047,-0.0368702101559955,0.0065142604309651,0.0110236620970244,0.0704764408944199,0.9464928176553046,0.0704764398544346,0.9770109003701024,0.0704764398544346,0.9770109003701024,3.165785736460568,-0.3988829838224549,0.5004815180368382,0.0,10.684861692245576,10.684861692245576,0.8166723768674314,12.28466232514691,1.0969116361270237
2296,7390572,0,2,0.562,207.0141,0.2021904,-121.4362,0.07839353,-132.5893,1.45,0.1227935,-0.3070725,21.45,21.93778,1.219131,"[0.0153, -0.1461, 0.0, 0.0]","[-0.9656, 0.2428, 0.0, 0.0]","[2.7253, -0.6381, 0.0, 0.0]","[0.0, 46.938, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1336.60071,3261.09717,-22.6001377,20.5286808,0.561999977,1742.93,890.783,0.0,10461.9,0.0,0.0,0.0,1,-23.08605284555202,-22.565595217096355,-23.370595217096355,0.0978155674747414,4430.0,4.0,0.79607344,-27.72806287112685,1.3416889,1.0196062,0.851044,0.851044,22.681807761653783,53.02608628397145,22.665958,1.0,0.9855082339073952,0.7960734,2567665926,1260700,0.3449,413.7,371.7,0.5203,356.8,0.3272,406.8,0.4049,398.1,-23.27280918318478,0.4578,386.5,0.3691,8266.126,6113.4233,-27.7413797092942,8723.595,8540.933,6440.7324,1,1,6236.665,8696.051,8603.993,7950.6094,53.031406990229705,5864.002,8361.216,1.4475965,7766.6274,-0.12627085,0.012621198,0.012621198,0.051583648,-0.030895244,-0.0283254761580287,-0.030895244,0.13640088,0.033373803,0.0176487427441722,0.033373803,0.0176487427441722,0.0721315464309027,-0.0283254761580287,-0.1157680424201859,-23.246307,1.0,130301846000.0,1473143130140.8452,130301846000.0,0.35254306,0.0146835319927145,0.0154920157493292,-0.0075517228552346,1.376883310961561,0.7599423176070508,1.3768833100709852,0.9354080718759924,1.3768833100709852,0.9354080718759924,7.210757354519175,-0.0700479857870723,0.8579808815869401,0.0,11.114950568451912,11.114950568451912,-0.4527878302235586,12.168244944813107,0.6307892979422504
2297,15994766,0,2,0.764,248.8857,0.2345651,-172.6613,0.009847859,-149.4553,2.22,0.06419426,-0.135046,22.85,21.98828,1.660773,"[0.9189, -0.2049, 0.0, 0.0]","[-0.5196, 0.7032, 0.0, 0.0]","[6.2472, -2.2115, 0.0, 0.0]","[0.0, 41.695, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1523.81018,4741.63379,-23.2348385,20.908802,0.763999999,1702.46,867.681,0.0,17651.8,0.0,0.0,0.0,1,-22.61994499160464,-22.153125150984845,-22.963125150984844,0.0337099955816097,6876.0,4.0,0.25992784,-28.123267122203885,0.58491546,0.2333481,0.34141055,0.34065917,24.631038702888432,52.49019604168865,24.666992,1.0,1.0336687667000195,0.26001823,1889255432,4637600,0.2685,520.1,458.0,0.408,436.3,0.2545,509.8,0.3162,496.9,-22.930350183984675,0.3582,479.7,0.2877,4909.342,2459.982,-28.1442127521226,5062.1724,4127.094,3436.754,1,1,3356.686,4181.7935,5011.253,3804.9473,52.5117584032485,2386.3855,4950.9116,2.2121155,3739.436,0.098489806,-0.1308413,-0.13172801,-0.41820967,0.031022398,-0.1011805968338577,0.030813575,0.42965052,0.13533166,0.0892679709002279,0.1344207,0.0898729389777435,0.2853283141554596,-0.1004995127183864,-0.3212278295138123,-22.143927,0.9733605,31038704000.0,4510501354366.197,31042826000.0,4123693.0,0.0053913262667931,-0.0264203318827409,0.0160513244023279,-0.6697536749186037,0.3989432878830254,-0.6697536681789534,0.763014387633324,-0.6697536690666914,0.7615997801181837,2.8463568905941643,-0.4667230627878006,0.45428935319669,-0.0117262818649667,10.491961250612553,10.491903579293655,6.615286325532714,12.654224817561625,0.9092337489906648
2298,7815647,0,2,0.574,264.85,0.03671687,-156.4086,0.08383338,48.02942,1.93,0.1892493,0.929187,19.39,20.75479,2.530485,"[0.7913, -0.0427, 0.0, 0.0]","[2.1339, -0.2552, 0.0, 0.0]","[2.0097, -0.2845, 0.0, 0.0]","[0.0, 239.323, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1350.36792,3345.50391,-23.2554207,19.9408855,0.574000001,1732.77,1007.35,0.0,14875.7,0.0,0.0,0.0,1,-25.89838705553553,-25.292802531092896,-26.154802531092898,0.4352938077605872,6794.0,4.0,0.16794358,-27.67596326475426,0.36616606,0.13962214,0.26909593,0.26909593,23.489832448659964,52.750582941553006,23.38666,1.0,0.9093495776239234,0.16794357,1888648368,2307607,0.1284,265.2,231.3,0.1945,219.6,0.1217,259.6,0.151,252.5,-25.768838767492024,0.1709,243.2,0.1375,51229.402,29683.508,-27.68972860960904,53948.32,44166.824,35869.375,1,1,34882.23,44861.688,53304.887,39772.06,52.76830344296677,28633.135,51742.855,2.1312776,38961.164,-0.37284723,0.12825325,0.12825325,0.2481972,-0.19266483,0.2235533847135301,-0.19266483,0.44790277,0.23144898,-0.0599375815854093,0.23144898,-0.0599375815854093,-0.1159919087167576,0.2235533847135301,0.4326231240421996,-22.704006,1.0,53770543000.0,14762722803019.72,53770543000.0,0.019964682,0.015758590725307,0.0025543759738924,-0.0487811774266395,1.2771364812048536,0.3813082047592042,1.2771364925078068,0.6241030068403125,1.2771364925078068,0.6241030068403125,2.25472691475229,-0.570092870768049,0.3530939490529732,0.0,10.730544422207322,10.730544422207322,-1.6997376029124245,13.169166465161238,1.1744429163725134
2300,20615587,0,2,0.85,191.4256,0.4995922,109.7196,0.03756831,-36.10277,2.99,-0.09261137,0.2025452,22.09,21.39666,1.263566,"[-0.3823, 0.3566, 0.0, 0.0]","[0.7925, -0.2325, 0.0, 0.0]","[1.8938, -8.4214, 0.0, 0.0]","[0.0, 43.267, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1579.6582,5406.38037,-22.6107807,21.9037533,0.850000024,1590.41,857.987,0.0,25319.5,0.0,0.0,0.0,1,-24.07727560172639,-23.580059506117955,-24.48805950611796,0.2227842680606651,10913.0,4.0,0.56476414,-28.16346542135051,0.7547528,0.43285003,0.7057739,0.7057739,24.35971444262661,53.26496583293138,24.32394,1.0,0.9675876884748266,0.56476414,2581222575,8766204,0.3087,225.0,200.4,0.4656,191.8,0.2928,220.9,0.3624,215.8,-24.487402744032995,0.4097,209.1,0.3304,8617.153,2055.4624,-28.183916153409065,7594.757,7185.609,5485.7153,1,1,5345.82,7291.8716,7510.414,6857.6274,53.273254542610495,1987.659,8697.545,2.7672167,6727.148,0.027788643,0.11039949,0.11039949,0.26962435,0.011378246,0.0641010127374588,0.011378246,0.27105257,0.11098429,0.0906011720869736,0.11098429,0.0906011720869736,0.2212716851211737,0.0641010127374588,0.1565513864740678,-24.147018,1.0,489810720000.0,14143389511391.55,489810720000.0,17.347563,0.0020174747913637,-0.0010890071981821,-0.0166136519144419,0.7340473251888423,0.5734990339806862,0.734047322414844,0.8002054791458594,0.734047322414844,0.8002054791458594,5.630488611689768,-0.151334406185124,0.7505460843989512,0.0,11.690028285864033,11.690028285864033,1.2392384733637998,13.150553502083875,0.5693300821593238
2303,20985546,0,2,0.856,252.9298,0.1591724,-175.9349,0.05637207,16.18638,1.91,0.5506029,-0.1380451,20.59,21.33543,1.667216,"[1.4189, -0.2306, 0.0, 0.0]","[-0.1652, 0.0772, 0.0, 0.0]","[1.971, -0.5033, 0.0, 0.0]","[0.0, 182.732, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1583.11975,5453.42969,-23.3461189,21.1932316,0.856000006,1734.34,724.621,0.0,14686.6,0.0,0.0,0.0,1,-24.38860632756513,-24.06874009733275,-24.93974009733275,0.0662437956538677,7732.0,4.0,0.21669295,-27.616052384726004,0.28521612,0.22692926,0.24598174,0.24598174,23.50365616890205,53.54365773101454,23.495472,1.0,0.9924903988462496,0.21669292,2575074518,4228602,0.1679,229.1,203.5,0.2528,194.6,0.1593,224.9,0.197,219.6,-24.945304265603152,0.2226,212.5,0.1796,25780.102,15719.762,-27.62991744405342,26567.688,22721.135,18013.854,1,1,17512.83,23081.883,26246.023,19684.941,53.5506141917535,15155.325,26040.314,1.9760097,19280.521,-0.08677609,0.04095867,0.04095867,0.07363725,-0.04826679,-0.0392028625672565,-0.04826679,0.1138092,0.0633032,-0.049703430459547,0.0633032,-0.049703430459547,-0.0893589479178784,-0.0392028625672565,-0.0704805789457605,-23.011642,1.0,114834840000.0,3370558201509.8594,114834840000.0,29.358557,0.0056092632399926,0.0009735958052418,-0.0037922263535192,1.218959110281694,0.7956396813863726,1.2189591413544958,0.8809310383475202,1.2189591413544958,0.8809310383475202,2.077774953241556,-0.6090971307485509,0.3175985067157857,0.0,11.060073669631908,11.060073669631908,1.4677347057965449,12.527701830770564,0.769784504117928
2305,60754770,0,2,1.39,249.4595,0.353358,124.4736,0.03796739,-158.0176,2.4,0.08314104,0.05374813,19.69,19.16608,0.9151101,"[-0.3055, 0.5845, 0.0, 0.0]","[-0.216, -0.0031, 0.0, 0.0]","[-1.6202, 7.4525, 0.0, 0.0]","[41.285, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1738.39807,9929.90234,-23.7103806,22.6643429,1.38999999,1678.98,456.985,0.0,19409.0,0.0,0.0,0.0,1,-25.360015810159307,-25.489667153856487,-26.289667153856488,0.5049412827868802,7226.0,4.0,0.36068386,-27.97592882148328,0.54690087,0.23363177,0.4059851,0.4059851,24.019594671180243,52.60379975617894,24.065084,1.0,1.042787735048214,0.3606839,1893666394,9158326,0.1299,71.99,64.44,0.1965,61.77,0.1231,70.75,0.1526,69.18,-26.032290911940844,0.1727,67.1,0.139,37930.836,8039.233,-27.99523130894746,32865.777,31921.514,23893.87,1,1,23278.729,32399.627,32495.236,30144.188,52.62698598442376,7770.71,38290.05,2.8344228,29563.451,0.3977409,-0.007909612,-0.007909612,-0.053725414,0.058556568,-0.0195432178676304,0.058556568,0.401353,0.059088353,0.0557628559493144,0.059088353,0.0557628559493144,0.3787648233675286,-0.0195432178676304,-0.1327457738246849,-23.01357,1.0,82118310000.0,2930705491650.7046,82118310000.0,0.006112387,0.0258718354240706,-0.0046396405688379,0.0203782300049891,-0.0671318861526297,0.4271921327653609,-0.0671318932643214,0.8884165724371738,-0.0671318932643214,0.8884165724371738,3.219150802782281,-0.3914899051088263,0.5077413219115079,0.0,10.914440002982689,10.914440002982689,-2.213789156617621,12.466972178118649,0.4878080973298727
2307,2325816,0,2,0.364,248.8857,0.2321296,-97.88145,0.107855,150.7166,0.96,0.2861807,0.4966983,22.61,23.03594,1.862314,"[-0.2432, 0.5484, 0.0, 0.0]","[-0.3357, 1.35, 0.0, 0.0]","[-0.6755, 3.2203, 0.0, 0.0]","[75.295, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1044.91479,1944.05981,-22.9348392,18.8727093,0.363999993,1635.35,908.179,0.0,6282.36,0.0,0.0,0.0,1,-21.01661410342659,-20.419294007230995,-20.913294007230995,0.0108209526587323,183.0,4.0,0.5697494,-27.908096780565145,0.98430276,0.9519023,0.6045158,0.60450983,21.42815940495219,52.76038241302929,21.40949,1.0,0.9829523654912422,0.56975526,1876951995,1396165,0.5656,257.0,232.7,0.8519,224.0,0.5366,253.0,0.6637,248.0,-20.92376557636807,0.7499,241.3,0.6052,2958.3108,1700.62,-27.919723249304976,2455.646,2164.1572,1978.2426,1,1,1920.3145,2200.8806,2424.309,2279.1875,52.76699854895773,1635.5681,2990.0715,0.9572725,2229.5127,0.0065980665,0.027203815,0.027203629,0.015378323,0.011671712,0.0295892262770296,0.011671791,0.016734017,0.029601796,-0.000862554992826,0.029601997,-0.0008625491311789,-0.0004876025789498,0.029589427357288,0.0167269115697677,-22.651766,0.9999592,98281914000.0,2878649600721.127,98281955000.0,35356.7,0.0017933593577846,-0.009800688941736,-0.0086835808782939,0.5827502320292037,0.9670828043877212,0.5827502405454336,0.9424981739212802,0.5827502280768541,0.9424985551761026,4.7689615277966055,-0.2185923436648462,0.6784238189041889,-1.7719576343447337e-05,10.99247378677088,10.992473605597464,4.548471723573208,12.459188804254731,0.9907249878279439
2308,1601450,0,4,0.318,225.4239,0.2311603,1.997001,0.08332231,61.7295,1.22,0.07593847,-0.02805388,19.55,17.71924,1.970375,"[1.043, -0.5638, -0.4726, 0.0217]","[0.327, 0.6458, -0.9321, -1.0192]","[5.3989, -3.9739, 14.3046, -13.966]","[0.0, 10.55, 4.9, 5.072]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",956.100647,1660.86523,-22.6406193,18.7790527,0.317999989,1714.62,1146.99,0.0,8450.33,0.0,0.0,0.0,1,-24.766368357157106,-24.055427128093804,-24.7634271280938,0.1156053763288086,3814.0,4.0,0.3216391,-28.347864988613168,0.47623137,0.3228427,0.3418292,0.3418292,22.3936863657509,53.59158135904075,22.394018,1.0,1.0003056526730498,0.3216391,2566909690,3463155,0.1486,93.14,83.52,0.2245,80.12,0.1409,91.56,0.1745,89.56,-24.822792444518168,0.1974,86.91,0.159,40297.613,29534.38,-28.36329280464559,40405.383,40383.582,31350.572,1,1,30384.008,41095.23,39866.133,39839.695,53.59461927023943,28357.988,40747.25,1.3191986,38940.324,-0.18712245,-0.0067873695,-0.0067873695,-0.042814303,-0.029664602,-0.0257939234692677,-0.029664602,0.19195801,0.030431185,-0.0161471523048525,0.030431185,-0.0161471523048525,-0.1018552263136052,-0.0257939234692677,-0.1627064551616658,-22.709057,1.0,67135610000.0,1007259428777.4648,67135610000.0,108.25489,0.002454420773145,0.0146264555706197,4.280186307403788e-05,-1.4583303936992658,0.6779114624399566,-1.4583303978512003,0.9409350472675956,-1.4583303978512003,0.9409350472675956,2.8714731356432943,-0.4661908413893721,0.4581047575503376,0.0,10.826952939308343,10.826952939308343,2.034447523058205,12.00314134143332,0.9790032924066928
2310,33520389,0,2,1.05,271.0192,0.6104198,118.8218,0.0436946,-151.1991,2.18,-0.08012908,-0.3912118,21.93,22.47203,1.533079,"[0.1051, 0.2459, 0.0, 0.0]","[-1.2344, 0.2922, 0.0, 0.0]","[1.9246, -0.607, 0.0, 0.0]","[0.0, 182.449, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1670.0625,7018.43701,-23.6728191,21.6083832,1.04999995,1707.32,630.71,0.0,17265.1,0.0,0.0,0.0,1,-23.205845540700004,-23.031811590719464,-23.847811590719463,0.0704911047928594,8154.0,4.0,0.5983683,-28.18925453982115,0.874879,0.68050474,0.64439255,0.64439255,23.429844010082405,53.61561537406897,23.507868,1.0,1.0745076732467036,0.5983682,2576135632,6986427,0.3218,661.0,587.5,0.4871,561.7,0.3051,648.9,0.3783,633.6,-23.91036010638017,0.4281,613.3,0.3446,9175.698,5220.9575,-28.21214061401637,9645.157,7875.512,6426.7666,1,1,6244.9897,8002.9185,9526.944,7132.8516,53.62063921559882,5031.1816,9270.309,2.1474934,6983.3804,0.11212687,0.016352098,0.016352098,0.055179156,0.0332283,-0.0296790031096907,0.0332283,0.12496869,0.03703392,-0.0221510259144016,0.03703392,-0.0221510259144016,-0.0747472804942538,-0.0296790031096907,-0.1001499785518988,-23.44488,1.0,188588130000.0,6223022385757.747,188588130000.0,0.059479248,0.0015847591997327,0.0322571247010629,0.0347529780978306,0.2286592980818161,0.7778272519273592,0.2286592999571574,0.928577230362115,0.2286592999571574,0.928577230362115,5.394092706249166,-0.190849489222083,0.7319184062374632,0.0,11.275514354160956,11.275514354160956,-1.2256345309287473,12.79400136325244,0.7814611547781374
2311,61793346,0,4,1.402,269.7739,0.3959416,-96.72919,0.04838104,50.85649,2.47,-0.0007966585,0.04978139,20.91,20.02728,1.322702,"[-0.1999, 0.4726, -0.5403, 0.1503]","[-0.5811, -0.1958, 0.0066, 0.6944]","[3.9892, -2.037, -2.2547, 2.8285]","[26.078, 44.873, 40.172, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1739.41833,10035.7539,-23.9247398,22.4850121,1.40199995,1669.21,465.151,0.0,20098.8,0.0,0.0,0.0,1,-24.203850693088583,-24.33443879959999,-25.13343879959999,0.232353580234155,9917.0,4.0,0.46281764,-28.381323661013,1.0027045,0.19343828,0.6516354,0.6516354,23.378819402585385,52.476118066299335,23.341703,1.0,0.9663926204381176,0.4628176,2579189179,3484095,0.2178,310.7,270.2,0.3305,256.3,0.2064,304.0,0.2563,295.5,-24.92795361981512,0.2902,284.4,0.2333,19713.969,5449.3975,-28.401987425743155,17591.602,14719.936,12841.303,1,1,12485.122,14954.267,17380.416,15113.086,52.50053262634861,5254.1997,19912.012,2.5784621,14803.703,-0.62599194,0.06427217,0.06427217,0.25665534,-0.15676221,-0.1396038688891578,-0.15676221,0.67656326,0.1694264,0.0960003313456533,0.1694264,0.0960003313456533,0.3833540626749139,-0.1396038688891578,-0.5574742248659733,-23.097595,1.0,118347310000.0,2090002853138.0283,118347310000.0,0.2691471,-0.0520612521628436,-0.0310305330293059,-0.0190433658920332,1.3762486380737131,0.1929164996539658,1.3762486290025688,0.7102401772432734,1.3762486290025688,0.7102401772432734,5.28473403371963,-0.1859953307369844,0.723023135334177,0.0,11.07315839098979,11.07315839098979,-0.5700102952493065,12.320146878982468,0.5840840269032496
2315,23958750,0,2,0.906,204.1738,0.2636744,-161.5668,0.04546519,19.10763,2.43,0.1356974,0.2544354,22.27,22.48798,1.134367,"[-0.0697, 0.6141, 0.0, 0.0]","[-0.2643, 0.6408, 0.0, 0.0]","[-0.8181, 2.3279, 0.0, 0.0]","[62.246, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1610.02234,5848.94727,-22.8218994,21.9194889,0.906000018,1674.88,780.213,0.0,19704.8,0.0,0.0,0.0,1,-23.29686013808495,-22.937742506031487,-23.736742506031486,0.0240767717155327,9327.0,4.0,0.6136293,-27.839315996146937,0.9693332,0.72034717,0.6247968,0.6247968,24.199893689436173,52.94592554870541,24.08895,1.0,0.9028637275102468,0.6136292,2577931391,4778704,0.312,351.5,309.0,0.4705,294.2,0.2959,344.5,0.3662,335.6,-23.713760397752395,0.414,323.9,0.3339,5920.081,1699.8715,-27.855661847590103,5112.1807,4281.635,3909.5203,1,1,3809.0193,4344.1777,5055.4497,4196.5117,52.961965186374336,1643.4811,5975.181,2.4228227,4117.433,-0.1320195,-0.0040057884,-0.0040057884,-0.065459155,-0.008078964,-0.0037434674867513,-0.008078964,0.14735688,0.009017539,-0.008203807932336,0.009017539,-0.008203807932336,-0.1340595848681761,-0.0037434674867513,-0.061172531266038,-23.078022,1.0,112548635000.0,2074386085859.155,112548635000.0,0.9056071,0.0054095168887994,0.0083047755364915,-0.0524661947565461,-1.3406435269473982,0.7431368035343601,-1.3406435175560492,0.9821261016304492,-1.3406435175560492,0.9821261016304492,5.131141502748461,-0.2042612034359752,0.7102139914660375,0.0,11.05134023220582,11.05134023220582,-0.0430601812543747,12.316889590699756,0.5592706093281455
