,NIMG,ZLENS,VELDISP,ELLIP,PHIE,GAMMA,PHIG,ZSRC,XSRC,YSRC,MAGI_IN,MAGI,IMSEP,XIMG,YIMG,MAG,DELAY,DD,DDLUM,ABMAG_I,APMAG_I,KCORR,DS,DDS,DSLUM,ABMAGI_IN,ABMAGI_IN3,ABMAGI_IN4,Min Distance,cosmodc2_index,size_bulge_true,mag_i_lsst,mag_true_i_lsst_no_host_extinction,stellar_mass_bulge,shear_1,ellipticity_2_disk_true,magnification,sersic_disk,ellipticity_true,ellipticity_2_true,size_minor_bulge_true,ellipticity_disk_true,size_minor_disk_true,size_true,ra_true,dec_true,redshift,bulge_to_total_ratio_i,size_minor_true,mag_true_i_lsst,stellar_mass,ellipticity_1_bulge_true,size_disk_true,mag_true_i,ellipticity_2_bulge_true,shear_2_treecorr,galaxy_id,sersic_bulge,mag_i,Mag_true_i_lsst_z0,ellipticity_1_true,stellar_mass_disk,ellipticity_bulge_true,ellipticity_1_disk_true,convergence,halo_mass,shear_2,shear_2_phosim,phi_disk,q_disk,phi_bulge,q_bulge,phi,q,size_true_kpc,size_true_log,size_true_kpc_log,bulge_to_total_ratio_i_log,stellar_mass_log,stellar_mass_bulge_log,stellar_mass_disk_log,halo_mass_log
1410,2,1.14,243.2204,0.1844368,69.55904,0.03352625,-123.8663,1.81,0.1231506,0.2797059,21.73,22.08803,0.9625806,"[-0.0677, 0.3315, 0.0, 0.0]","[-0.1512, 0.7247, 0.0, 0.0]","[-0.7191, 1.9913, 0.0, 0.0]","[113.284, 0.0, 0.0, 0.0]",1696.68127,7770.12061,-23.4564381,22.1357002,1.13999999,1741.22,449.086,13748.8,-22.82132398224201,-22.80444107236066,-23.68544107236066,0.03734551146108629,223503.0,0.55063105,22.181330657131834,22.164804,99101210000.0,-0.0021477645445705,-0.35379344,0.9848940654732884,1.0,0.33720133,-0.14834212,0.2729264,0.8042195,0.08991111,0.55063105,57.74728366353314,-29.242620839351886,1.2104342760482467,1.0,0.27292636,22.164804,99101210000.0,-0.302819,0.8285777,22.164804,-0.14834212,0.000175434453142,3378688546,4.0,22.181330657131834,-22.946062,-0.302819,0.00078545813,0.33720133,-0.7222182,-0.0076419340893796,1470540427898.5916,0.000175434453142,-0.000175434453142,-1.3430406888906263,0.10851260252334231,-1.3430406830215014,0.4956611002462853,-1.3430406830215014,0.4956611002462853,4.570977002809904,-0.25913930245331,0.6600090363018265,0.0,10.996078957140321,10.996078957140321,-3.104876960712625,12.16747696857238
1949,2,0.254,176.6038,0.5994787,-144.6048,0.01843121,-14.21969,1.78,-0.3133776,-0.1647581,21.73,21.15452,1.570275,"[-1.0216, 0.454, 0.0, 0.0]","[-0.5828, -0.0458, 0.0, 0.0]","[1.699, -3.3247, 0.0, 0.0]","[0.0, 20.804, 0.0, 0.0]",815.944946,1283.08643,-21.9523792,18.8428993,0.254000008,1742.86,1374.8,13469.5,-23.662757365094787,-22.76570137819719,-23.64470137819719,0.01170089464176839,33919.0,0.23142911,22.05216823817171,22.002455,25391110000.0,-0.0027443015807189,-0.46589425,0.9747614150243138,1.0,0.18178892,-0.14022222,0.16024217,0.6040014,0.07598444,0.2314359,57.24214180559334,-28.974475420567074,0.7910218254037114,0.9998854,0.16023456,22.024414,25392120000.0,-0.115669645,0.30777672,22.024414,-0.14019354,-0.0003885121985526,2626357497,4.0,22.05216823817171,-22.253675,-0.11569331,1010343.3,0.18175174,-0.38439593,-0.0128670920544802,176226340921690.16,-0.0003885121985526,0.0003885121985526,-1.130319368947427,0.24688170987656136,-1.1303193521715669,0.6924028374652483,-1.1303193563286753,0.6923495888743177,1.7181682822563558,-0.6355692730307781,0.23506569760709267,-4.977299967345481e-05,10.404698961837312,10.404681686944526,6.004468965825116,14.246070823837302
871,3,0.616,172.9816,0.8339374,-46.09331,0.1114654,164.2127,2.5,-0.2610675,-0.5291584,22.71,22.20153,1.340037,"[0.174, -0.7654, -0.9294, 0.0]","[-1.0714, -0.5494, -0.311, 0.0]","[1.5973, -1.9063, 2.9866, 0.0]","[0.0, 17.732, 17.147, 0.0]",1395.65503,3644.69141,-22.1695194,21.2547836,0.615999997,1664.95,1020.55,20395.6,-23.221682432818955,-22.561597374381112,-23.36159737438112,0.02193168661071344,61017.0,0.52288884,20.27432923551159,20.220745,60578886000.0,-0.0041320309137727,0.04535415,0.9909108920464904,1.0,0.37105033,0.03969376,0.24105784,0.42396265,0.3060238,0.5319402,57.82015196914518,-29.824483197827877,0.5317084928310176,0.96435213,0.24401993,20.264416,63222150000.0,0.36679745,0.75649,20.264416,0.03946527,0.0086633924798582,3375429552,4.0,20.27432923551159,-22.50599,0.36892107,2643268400.0,0.36891446,0.42152974,-0.0046216231205069,21315164938816.902,0.0086633924798582,-0.0086633924798582,0.05359092981733432,0.40453123064639857,0.05359092481500631,0.4610116718545244,0.05359092595710077,0.45873564973077047,3.308914117161493,-0.2741371877609008,0.5196854951964532,-0.01576435593958106,10.800869260836986,10.782321282722469,9.422141264047601,13.328688697609042
881,2,0.87,205.5891,0.3912873,-175.0835,0.04653733,52.04073,2.18,0.1697639,-0.1275916,22.59,22.58297,1.027868,"[0.7379, -0.1756, 0.0, 0.0]","[-0.2011, 0.2701, 0.0, 0.0]","[2.6504, -1.0065, 0.0, 0.0]","[0.0, 44.669, 0.0, 0.0]",1590.98169,5563.50391,-22.8130188,21.7837238,0.870000005,1707.32,771.746,17265.1,-22.725845485700003,-22.371811590719464,-23.187811590719463,0.017066305265700923,375788.0,0.74897593,22.671296155414293,22.594181,339693760000.0,0.0205403446686772,0.2370261,0.931438021924975,1.0,0.14228922,0.13865547,0.5623836,0.24323785,0.55418956,0.74897593,57.09960719970725,-29.69744298308937,1.973741093397447,1.0,0.56238365,22.594181,339693760000.0,0.031951275,0.91044384,22.594181,0.13865547,0.0048188480286049,3387544928,4.0,22.671296155414293,-23.868742,0.031951275,2.0766864,0.14228922,0.054619454,-0.0363657008348856,3315903392811.268,0.0048188480286049,-0.0048188480286049,0.6721567263519891,0.6087026170607118,0.6721567258064245,0.7508700577380248,0.6721567258064245,0.7508700577380248,6.327138156732888,-0.1255321390911214,0.8012073176346903,0.0,11.5310875691766,11.5310875691766,0.3173709187631307,12.520601869109793
970,2,0.742,155.5966,0.5136388,142.2354,0.02693816,-50.96053,2.16,-0.1471645,0.05465228,22.57,22.11632,0.7438008,"[0.2156, -0.4905, 0.0, 0.0]","[0.0559, 0.2897, 0.0, 0.0]","[-1.5187, 1.8325, 0.0, 0.0]","[18.666, 0.0, 0.0, 0.0]",1507.50574,4574.62256,-21.9861794,22.0575981,0.741999984,1709.61,878.578,17071.5,-22.849358427989102,-22.3707495587161,-23.18974955871609,0.017791112592501445,41280.0,0.31234798,22.13906107530427,22.147533,32149342000.0,0.0097419003674658,-0.44647142,1.008196856886422,1.0,0.16744293,-0.1598163,0.22274965,0.46777764,0.16315627,0.312348,56.655347875083216,-28.3593948175117,0.9046523148565222,0.99999994,0.2227497,22.147924,32149342000.0,0.049958885,0.4499569,22.147924,-0.1598163,-0.013328660605463,2626727532,4.0,22.13906107530427,-22.40285,0.049958885,66.14552,0.16744293,0.13956785,0.0039365767502186,1363829635966.1973,-0.013328660605463,0.013328660605463,-0.6339092769391326,0.36260422251829144,-0.6339092964625717,0.713145818409533,-0.6339092964625717,0.713145818409533,2.424367339297578,-0.50536127054634,0.3845984246291863,-2.60576696822096e-08,10.507172088653913,10.507172088653913,1.8205004349911542,12.13476012341375
912,2,0.206,155.2387,0.4706038,94.22313,0.03286314,114.2941,0.83,-0.07387649,-0.1372468,19.17,19.04899,0.9153244,"[-0.0903, 0.2813, 0.0, 0.0]","[-0.6877, 0.1488, 0.0, 0.0]","[2.1314, -1.1179, 0.0, 0.0]","[0.0, 5.972, 0.0, 0.0]",696.461426,1012.9585,-21.5781403,18.655817,0.206,1567.71,1108.73,5250.1,-24.22483787801509,-23.50677401585206,-23.90777401585206,0.010480853163621975,52111.0,0.38500062,22.40244788977087,22.350351,41717826000.0,0.0155565118165106,-0.236892,0.994298851668996,1.0,0.108077034,-0.061917707,0.3102315,0.41349375,0.25470263,0.38539734,56.31475533317846,-29.6240267760152,0.9921596847311251,0.9939539,0.31021735,22.39624,41720422000.0,0.088146776,0.61383927,22.39624,-0.061613206,0.0013345362609479,2627202209,4.0,22.40244788977087,-22.338755,0.08858241,2596802.2,0.10754553,0.33890894,-0.0029843587203561,1275337759729.5776,0.0013345362609479,-0.0013345362609479,-0.3050219526654112,0.4149337316382794,-0.3050219557604564,0.8057948352721068,-0.3050219546444202,0.8049286595269958,3.0693927101583247,-0.4140912871567166,0.48705245732844865,-0.002633757896347876,10.620348692643862,10.620321668383347,6.414438870414787,12.105625218307836
925,2,0.216,237.684,0.2264911,-178.1258,0.06086915,137.7333,2.09,0.3143054,-0.1052418,23.41,22.24822,2.932954,"[1.7177, -0.9414, 0.0, 0.0]","[-0.6035, 0.634, 0.0, 0.0]","[2.9155, -11.924, 0.0, 0.0]","[0.0, 28.116, 0.0, 0.0]",722.457397,1068.26587,-22.7030392,17.6563568,0.216000006,1717.49,1433.18,16398.8,-22.448060340200133,-21.45561224691909,-22.285612246919094,0.02134308599114703,35574.0,0.2733193,20.489351205079448,20.383286,213883490000.0,0.0025827800100213,-0.3842134,0.966167706146449,1.0,0.17444147,-0.17443925,0.19216669,0.38421828,0.107897244,0.2733044,56.81652135122108,-29.02799535854353,0.7957434337895066,0.99865234,0.19211581,20.451982,213885220000.0,0.00088001933,0.24254265,20.451982,-0.1743373,0.0042284079365308,2626372474,4.0,20.489351205079448,-23.404316,0.00088053395,1740477.6,0.17433952,0.0019394313,-0.0173699177038439,3206593775414.0845,0.0042284079365308,-0.0042284079365308,-0.7828742862658206,0.4448588111958555,-0.7828742862474019,0.7030849802155533,-0.7828742862557764,0.7029371382584685,2.0333561159590308,-0.5633533764290433,0.3082134463467733,-0.0005856760362664791,11.33018077478089,11.330177261997294,6.240668438272996,12.506043945188658
951,4,1.652,306.1963,0.584317,-99.29968,0.05229113,-65.23972,2.52,-0.162541,-0.01773149,23.89,23.1325,1.24044,"[-0.3727, 0.3243, -0.6262, -0.3361]","[-0.6217, -0.0215, 0.1286, 0.6182]","[2.4322, -0.5185, -2.0091, 2.78]","[0.0, 130.623, 36.86, 20.158]",1747.11951,12287.6729,-24.4444389,22.6549091,1.65199995,1662.12,345.824,20594.3,-21.026735224396425,-21.39955684504876,-22.20055684504876,0.03207485906906003,18990.0,0.524685,20.0324620261768,20.019732,132941365000.0,-0.0013443486806747,-0.34586293,0.9883432445858052,1.0,0.26528156,-0.12617825,0.3046719,0.7271543,0.100371875,0.524685,56.53932956331938,-28.55568014179042,0.5858068415245148,1.0,0.3046719,20.019732,132941365000.0,-0.23335242,0.6353691,20.019732,-0.12617825,0.0003303744108616,2625642827,4.0,20.0324620261768,-23.072365,-0.23335242,426.50082,0.26528156,-0.63963443,-0.0058807853727171,4854045866185.916,0.0003303744108616,-0.0003303744108616,-1.3229511752623069,0.15797413379566588,-1.322951171858075,0.5806758537436656,-1.322951171858075,0.5806758537436656,3.4275786708585754,-0.2801013514874751,0.5349874316388412,0.0,11.123660133659758,11.123660133659758,2.629919870488613,12.68610387569129
956,4,0.642,286.4178,0.5466288,120.2551,0.05744104,136.6758,1.78,-0.2494322,0.4164829,22.69,21.50639,2.946604,"[-0.2495, 0.6264, -1.0943, 0.92]","[-0.8525, -0.7356, 1.6564, -0.1566]","[-2.9747, 7.5228, 1.7271, -3.896]","[179.595, 175.574, 0.0, 177.379]",1421.54517,3832.71851,-23.5117798,20.0477543,0.64200002,1742.86,903.225,13469.5,-22.314757353094784,-21.80570137819719,-22.68470137819719,0.026836229288348782,12155.0,1.2392933,19.31617890881547,19.24105,85953544000.0,-0.0009439072299549,-0.25036007,0.987788914904367,1.0,0.20072001,-0.20015241,0.83080876,0.25107005,1.1419989,1.2814882,57.107007842419954,-28.77803812623885,0.4594065095225856,0.9434297,0.8530447,19.30284,94919830000.0,0.014829151,1.9076825,19.30284,-0.19676784,-0.0007269343582712,2625290739,4.0,19.31617890881547,-22.981712,0.015084225,8966283000.0,0.19732584,0.01886806,-0.0061627395209531,1504375557047.8877,-0.0007269343582712,0.0007269343582712,-0.7477874140373043,0.5986315117300485,-0.7477874153370929,0.6703890749949002,-0.7477874145743525,0.6656672570711922,7.35621091626809,0.10771461153588476,0.8666541727762349,-0.025290455901339232,10.977356951731057,10.934263788037764,9.952612442247679,12.17735626843192
1283,2,0.526,176.1976,0.2895715,-32.17867,0.04053275,174.4988,1.85,-0.333019,0.04130348,22.73,22.80996,1.167832,"[0.2342, -0.9193, 0.0, 0.0]","[0.0124, 0.1948, 0.0, 0.0]","[-0.929, 1.9576, 0.0, 0.0]","[35.548, 0.0, 0.0, 0.0]",1292.93237,3010.82056,-22.150341,20.7690849,0.526000023,1738.76,1046.47,14123.1,-22.493650147946564,-21.85509409593593,-22.738094095935928,0.03601801483134091,21213.0,1.0060838,19.887112361395214,19.8232,222513870000.0,-0.0057254955443715,-0.19167598,0.9904517156638728,1.0,0.1034589,-0.0931974,0.82490236,0.21278045,0.8841977,1.0201783,56.14091322742977,-28.05595044464239,0.6326968907515769,0.96010613,0.8288771,19.876696,228399460000.0,0.042965543,1.3621837,19.876696,-0.08913839,0.0043899357229824,2625804356,4.0,19.887112361395214,-23.32401,0.044922024,5885591600.0,0.098952964,0.09238962,-0.00483450667827,1661433122747.092,0.0043899357229824,-0.0043899357229824,-0.560822261136716,0.6491030897215416,-0.5608222473338614,0.8199140935907498,-0.5608222474455501,0.8124825522253685,6.911050843262505,0.008676081506002659,0.8395440880011096,-0.017680757454403572,11.35869507278179,11.347357087122447,9.769790123203627,12.220482864419152
1778,4,0.352,183.6538,0.2902071,31.44424,0.06336713,-6.910143,1.82,-0.05405674,0.01531509,22.69,21.33605,1.518687,"[0.3204, -0.8168, 0.6194, -0.0501]","[-0.5223, -0.1339, 0.3598, 0.6597]","[-2.516, 3.48, 5.6725, -4.3252]","[7.015, 0.0, 3.781, 4.853]",1022.63202,1869.27319,-22.1285591,19.5818043,0.351999998,1740.61,1250.32,13842.0,-22.663994226523684,-21.857182839124484,-22.739182839124485,0.013389495969344986,47445.0,0.24051104,22.018041031126824,21.80854,68179030000.0,-0.002803627085967,0.43534562,1.0328470869288575,1.0,0.24222213,0.24055496,0.14868708,0.4383628,0.10360083,0.24128139,56.89445447675776,-28.5224339083988,0.944612181780313,0.89578176,0.147186,22.053131,68306470000.0,0.027633548,0.26532355,22.053131,0.23430727,0.0085051008261286,2626975504,4.0,22.018041031126824,-22.81538,0.028370382,127436320.0,0.23593116,0.051343452,0.0159889591153841,3453841719526.7607,0.0085051008261286,-0.0085051008261286,0.7267006961536292,0.390469759795641,0.7267006960745188,0.6182131119701629,0.7267006985113684,0.6100179896365202,1.8964318437211556,-0.6174761738723599,0.27793723911489615,-0.04779778495004819,10.834461842074173,10.833650818121324,8.105293221779508,12.538302431114708
965,2,1.438,181.5516,0.5480758,-145.8516,0.07474902,41.10623,2.8,-0.151313,-0.04106983,22.33,22.31448,0.6450273,"[-0.467, 0.1491, 0.0, 0.0]","[-0.2419, -0.0509, 0.0, 0.0]","[1.6188, -1.0144, 0.0, 0.0]","[0.0, 43.749, 0.0, 0.0]",1742.15125,10355.0752,-22.9128609,23.6009064,1.43799996,1620.04,502.308,23393.4,-23.07746677408393,-23.19473723831292,-24.10073723831292,0.024939497736832527,10539.0,0.8368894,19.61363439031724,19.603607,42055315000.0,-0.0014176828203475,0.2653117,0.9908419235572108,1.0,0.23425767,0.13342509,0.5195833,0.4658142,0.5596956,0.8379055,57.181937876334274,-28.972859717027447,0.3636317752683433,0.9981689,0.51984257,19.603645,42058180000.0,-0.19226962,1.5358135,19.603645,0.13323277,0.0011838358575147,2625180629,4.0,19.61363439031724,-21.9796,-0.19254714,2864306.5,0.23392002,-0.3828741,-0.0046124293921996,5473467031436.62,0.0011838358575147,-0.0011838358575147,1.2678077609878413,0.3644294015383406,1.2678077740027638,0.6208505904633677,1.2678077508722811,0.6204071882799176,4.168235868955458,-0.07680495886706254,0.6199522865120658,-0.0007959655947183586,10.623850475362694,10.623820890248174,6.457019488543832,12.738262506524052
1016,4,1.718,255.2701,0.477712,-171.8403,0.02566937,-141.4979,2.84,0.06352539,-0.0197841,22.47,21.51681,0.9906576,"[-0.0437, -0.3996, 0.5599, -0.1373]","[-0.4165, -0.2049, 0.0416, 0.3282]","[-2.4059, 4.0715, 2.4356, -1.4375]","[38.062, 32.094, 0.0, 50.902]",1745.50781,12894.9805,-24.0167789,23.2533245,1.71800005,1613.89,378.398,23797.8,-22.694684001664434,-23.08627002120502,-23.99627002120502,0.012942080282199831,2596.0,0.9610574,20.13795737667864,20.063026,113345405000.0,0.0036921739568388,0.031816836,0.9976655765031546,1.0,0.20830517,0.017289381,0.6390677,0.3833342,0.6222451,0.9779517,57.57448986887354,-28.240975780616694,0.6810715991731096,0.9642613,0.6407647,20.13542,116371730000.0,0.20053354,1.3958498,20.13542,0.016701965,-0.0031507549139387,2000870200,4.0,20.13795737667864,-23.118505,0.20758642,3026320600.0,0.20122787,0.3820115,-0.0011810251828827,2904677546185.9155,-0.0031507549139387,0.0031507549139387,0.04154792638081517,0.4457822426945183,0.04154792604322369,0.6649630326781945,0.04154792192820885,0.6552109907436522,6.844060182565473,-0.00968259402780663,0.8353138198113734,-0.01580526301531415,11.065847490656138,11.054403918608156,9.480914934075656,12.463097927540502
966,2,0.324,229.0868,0.3582344,53.76226,0.0644119,-129.976,1.06,-0.2279014,-0.001207809,22.47,22.36042,1.707256,"[-1.0537, 0.594, 0.0, 0.0]","[-0.7042, -0.2572, 0.0, 0.0]","[2.5206, -1.1062, 0.0, 0.0]","[0.0, 29.932, 0.0, 0.0]",968.22522,1697.27551,-22.6874008,18.7853603,0.324000001,1673.38,1051.08,7101.16,-21.462646489390792,-20.79831246492936,-21.393312464929352,0.022833404620452392,11461.0,1.3975477,19.28191779985481,18.776335,67241923000.0,0.0052215633939458,0.092093475,1.0099428150412344,1.0,0.22519687,0.051263046,0.9281776,0.4045636,0.8345521,1.4633508,56.62501238281176,-28.55697892606453,0.4170049855061859,0.8856377,0.92540956,19.29266,76157420000.0,0.1965182,1.9686091,19.29266,0.045940854,0.0055687226758291,2625237469,4.0,19.28191779985481,-22.992048,0.2192846,8915496000.0,0.20181666,0.39394227,0.004905357937851,1129586434163.3804,0.0055687226758291,-0.0055687226758291,0.11482492082753856,0.4239298069094457,0.11482492310411022,0.6641473391896746,0.11482492017099581,0.6323907033319617,7.933007782982421,0.16534844932542847,0.8994378803676928,-0.05274390460282013,10.88171222294545,10.827640124998645,9.950145509493527,12.052919468053192
1434,4,0.934,228.0342,0.5783558,-74.61624,0.03216543,46.15738,2.18,0.1467409,-0.09928467,23.63,22.7912,1.271809,"[0.4106, -0.4221, 0.4663, 0.4154]","[-0.7572, -0.0041, 0.4691, 0.5146]","[2.1653, -0.8515, -21.1189, 22.6125]","[0.0, 59.386, 34.424, 34.416]",1623.60706,6072.86865,-23.1328201,21.7181492,0.934000015,1707.32,719.884,17265.1,-21.62184547570001,-21.331811590719465,-22.147811590719463,0.02017155279126317,48585.0,0.5826877,21.180747766198824,21.1511,66030400000.0,0.0051517683193941,0.026340382,1.0281399682825316,1.0,0.3491977,0.02062524,0.2820562,0.4459585,0.34801304,0.5878031,56.62899129501591,-28.53454797935086,0.939273650696392,0.9704541,0.28353417,21.210878,66111560000.0,-0.3470468,0.9082576,21.210878,0.020534046,0.0012770268693264,2626986579,4.0,21.180747766198824,-22.632837,-0.34858805,81167016.0,0.34765375,-0.44517994,0.0137655511644616,853699996484.5071,0.0012770268693264,-0.0012770268693264,1.5412468051638983,0.3831655493379388,1.541246804898289,0.48406072635701375,1.5412468028905373,0.482362451161356,4.612665257719657,-0.23076812784261044,0.6639519388917919,-0.013025000809496099,10.82027740510225,10.819743928156951,7.909379579987613,11.931305279633271
987,2,1.148,209.4112,0.6147743,-179.7216,0.06608011,-170.3,2.6,0.3350844,-0.04888716,23.71,23.28339,1.180466,"[0.9732, -0.196, 0.0, 0.0]","[-0.0365, 0.1262, 0.0, 0.0]","[1.4813, -1.5547, 0.0, 0.0]","[0.0, 108.476, 0.0, 0.0]",1698.67346,7837.51611,-23.0698395,22.5490532,1.148,1650.38,636.843,21388.9,-21.79294225006329,-21.649564124104185,-22.475564124104185,0.0206636114176711,254697.0,0.41318613,23.036992090294103,22.997206,149325510000.0,0.0003185083637483,-0.36164063,0.9640186981582446,1.0,0.1898195,-0.16520253,0.2813497,0.415529,0.20300627,0.41318613,57.72123532552006,-29.041578520583545,1.647911747750376,1.0,0.2813497,22.997206,149325510000.0,-0.09348564,0.49166045,22.997206,-0.16520253,0.0028042945513953,3381442543,4.0,23.036992090294103,-23.428362,-0.09348564,0.009780067,0.1898195,-0.20464702,-0.0184950876014617,4820211936991.55,0.0028042945513953,-0.0028042945513953,-1.0428767437655049,0.4128993493069123,-1.0428767455695667,0.6809272396880346,-1.0428767455695667,0.6809272396880346,3.51725781411752,-0.38385426548147145,0.5462042031605336,0.0,11.174134006692556,11.174134006692556,-2.009658169994544,12.683066133890804
992,4,0.888,192.7525,0.4564859,171.0221,0.02142056,-8.463786,2.48,0.01934666,0.2055745,24.69,23.07169,0.906942,"[-0.0327, 0.3822, -0.3322, 0.2194]","[-0.2518, 0.5382, 0.5893, 0.6194]","[-0.526, 11.5468, 4.4394, -12.6946]","[33.993, 1.618, 0.0, 1.697]",1600.73645,5705.89551,-22.6574001,22.0122204,0.888000011,1667.76,799.31,20197.2,-20.948455819194493,-20.563481775261263,-21.362481775261266,0.045107242610219006,69099.0,0.8844437,20.877501543886307,20.568743,90158410000.0,-6.272948154029123e-05,0.043517154,0.9689662436427456,1.0,0.5312993,0.034779835,0.27186674,0.6647712,0.26805237,0.88949937,57.66762767290102,-29.312484374717695,0.7696636888275508,0.97644556,0.2722583,20.843273,90213425000.0,-0.52863234,1.331168,20.843273,0.034679636,0.0108976742133665,3376159695,4.0,20.877501543886307,-22.935326,-0.5301597,55015850.0,0.52976865,-0.66334534,-0.0159460907509534,21937100471166.2,0.0108976742133665,-0.0108976742133665,1.5380419800875333,0.2013662711596279,1.5380419801097724,0.3073872269402506,1.5380419798557545,0.30608039992941216,6.53742729546973,-0.05085435517490774,0.8154068719935894,-0.010351965024021529,10.955271171350986,10.955006244050526,7.740487827237319,13.341179224305721
1819,2,0.298,199.5262,0.2475892,95.05751,0.06215804,124.2907,1.44,0.2095296,-0.6427619,21.91,22.8746,1.836381,"[0.5412, -0.0725, 0.0, 0.0]","[-1.5403, 0.1905, 0.0, 0.0]","[1.758, -0.4113, 0.0, 0.0]","[0.0, 55.666, 0.0, 0.0]",914.485657,1540.729,-22.3054981,18.9311333,0.298000008,1742.3,1255.82,10373.0,-22.87152188147777,-22.089284606554354,-22.886284606554355,0.03278810509264806,69099.0,0.8844437,20.877501543886307,20.568743,90158410000.0,-6.272948154029123e-05,0.043517154,0.9689662436427456,1.0,0.5312993,0.034779835,0.27186674,0.6647712,0.26805237,0.88949937,57.66762767290102,-29.312484374717695,0.7696636888275508,0.97644556,0.2722583,20.843273,90213425000.0,-0.52863234,1.331168,20.843273,0.034679636,0.0108976742133665,3376159695,4.0,20.877501543886307,-22.935326,-0.5301597,55015850.0,0.52976865,-0.66334534,-0.0159460907509534,21937100471166.2,0.0108976742133665,-0.0108976742133665,1.5380419800875333,0.2013662711596279,1.5380419801097724,0.3073872269402506,1.5380419798557545,0.30608039992941216,6.53742729546973,-0.05085435517490774,0.8154068719935894,-0.010351965024021529,10.955271171350986,10.955006244050526,7.740487827237319,13.341179224305721
